,Date,Open,High,Low,Close
0,2013-01-02,1.96102,1.9663300000000001,1.94242,1.94868
1,2013-01-03,1.9487100000000002,1.95232,1.93448,1.94407
2,2013-01-04,1.94409,1.95309,1.92942,1.9316
3,2013-01-07,1.9341,1.93472,1.91799,1.92401
4,2013-01-08,1.9239899999999999,1.92775,1.91473,1.91783
5,2013-01-09,1.91781,1.91921,1.9019300000000001,1.90716
6,2013-01-10,1.90713,1.91358,1.89893,1.9108800000000001
7,2013-01-11,1.9109,1.92851,1.90999,1.92705
8,2013-01-14,1.9215900000000001,1.9275600000000002,1.90335,1.9056199999999999
9,2013-01-15,1.90564,1.91886,1.90286,1.91197
10,2013-01-16,1.91196,1.91492,1.8997899999999999,1.9024999999999999
11,2013-01-17,1.90251,1.91968,1.8970799999999999,1.91135
12,2013-01-18,1.9114,1.91405,1.8936,1.89456
13,2013-01-21,1.8933499999999999,1.90107,1.8874499999999999,1.89241
14,2013-01-22,1.8925,1.89463,1.87641,1.8823699999999999
15,2013-01-23,1.88244,1.88378,1.87551,1.87987
16,2013-01-24,1.8799000000000001,1.8843299999999998,1.87375,1.88353
17,2013-01-25,1.88348,1.89039,1.87747,1.8859
18,2013-01-28,1.88552,1.89763,1.8778000000000001,1.88083
19,2013-01-29,1.8808500000000001,1.8838,1.87331,1.87652
20,2013-01-30,1.87653,1.90197,1.87649,1.88902
21,2013-01-31,1.8890500000000001,1.8938199999999998,1.8816000000000002,1.88917
22,2013-02-01,1.8890799999999999,1.8901400000000002,1.8549799999999999,1.85628
23,2013-02-04,1.8495300000000001,1.8693300000000002,1.8490600000000001,1.86807
24,2013-02-05,1.86805,1.87157,1.84789,1.8531300000000002
25,2013-02-06,1.86286,1.86676,1.84966,1.86422
26,2013-02-07,1.86412,1.8914499999999999,1.86301,1.88518
27,2013-02-08,1.88517,1.89442,1.8779599999999999,1.88937
28,2013-02-11,1.88794,1.8965800000000002,1.86815,1.8736199999999998
29,2013-02-12,1.87361,1.87479,1.85393,1.8629799999999999
30,2013-02-13,1.86301,1.86432,1.83671,1.83741
31,2013-02-14,1.83743,1.83778,1.8179400000000001,1.82043
32,2013-02-15,1.82039,1.83934,1.8142200000000002,1.8346
33,2013-02-18,1.83502,1.8370199999999999,1.82639,1.8287499999999999
34,2013-02-19,1.82873,1.83928,1.81527,1.82039
35,2013-02-20,1.8204,1.83891,1.81924,1.82176
36,2013-02-21,1.82168,1.83242,1.81289,1.8284799999999999
37,2013-02-22,1.8282699999999998,1.8288799999999998,1.8057699999999999,1.8057699999999999
38,2013-02-25,1.80207,1.82155,1.7947199999999999,1.8193700000000002
39,2013-02-26,1.8192599999999999,1.8400400000000001,1.81578,1.8321
40,2013-02-27,1.8321800000000001,1.8422,1.82614,1.83032
41,2013-02-28,1.8304,1.8396400000000002,1.8210199999999999,1.83752
42,2013-03-01,1.83707,1.8385,1.81599,1.82108
43,2013-03-04,1.8260999999999998,1.83398,1.8221699999999998,1.82492
44,2013-03-05,1.8249,1.83429,1.81342,1.81898
45,2013-03-06,1.8189600000000001,1.82084,1.80457,1.81201
46,2013-03-07,1.8117999999999999,1.81866,1.80313,1.81141
47,2013-03-08,1.81142,1.82307,1.8039399999999999,1.81454
48,2013-03-11,1.8171599999999999,1.82202,1.7997100000000001,1.80307
49,2013-03-12,1.8031000000000001,1.80891,1.79801,1.8034
50,2013-03-13,1.80339,1.8266499999999999,1.8031899999999998,1.821
51,2013-03-14,1.8210600000000001,1.8380999999999998,1.82064,1.8348900000000001
52,2013-03-15,1.8349,1.84401,1.82243,1.8255599999999998
53,2013-03-18,1.8356400000000002,1.83785,1.8258999999999999,1.8267799999999998
54,2013-03-19,1.8268,1.8373599999999999,1.8246,1.82937
55,2013-03-20,1.8294000000000001,1.8446799999999999,1.8231000000000002,1.82602
56,2013-03-21,1.82609,1.83117,1.8140800000000001,1.82359
57,2013-03-22,1.82363,1.82847,1.81904,1.82084
58,2013-03-24,1.8234,1.8254000000000001,1.8223,1.8242
59,2013-03-25,1.8237,1.82673,1.81167,1.81558
60,2013-03-26,1.81561,1.8194599999999999,1.80438,1.80587
61,2013-03-27,1.8058800000000002,1.81059,1.8046799999999998,1.80722
62,2013-03-28,1.8072,1.81755,1.8024499999999999,1.81411
63,2013-03-29,1.81409,1.81782,1.81206,1.81565
64,2013-04-01,1.81516,1.8223799999999999,1.81281,1.8185099999999998
65,2013-04-02,1.81853,1.81902,1.79146,1.7934299999999999
66,2013-04-03,1.7936299999999998,1.79934,1.7898100000000001,1.79637
67,2013-04-04,1.7964099999999998,1.81333,1.79386,1.80752
68,2013-04-05,1.80751,1.82679,1.80648,1.81796
69,2013-04-08,1.81837,1.82478,1.80022,1.8022200000000002
70,2013-04-09,1.80221,1.80772,1.79528,1.79615
71,2013-04-10,1.7961399999999998,1.79793,1.7843200000000001,1.7865600000000001
72,2013-04-11,1.7866300000000002,1.7872400000000002,1.76963,1.78129
73,2013-04-12,1.78119,1.7954400000000001,1.7796699999999999,1.7854299999999999
74,2013-04-15,1.7892000000000001,1.82314,1.78707,1.81707
75,2013-04-16,1.81715,1.81871,1.8004,1.80789
76,2013-04-17,1.80786,1.81421,1.79615,1.8041399999999999
77,2013-04-18,1.80417,1.81806,1.79887,1.81518
