,Date,Open,High,Low,Close
0,2013-01-02 00:00:00,1.6142400000000001,1.6166,1.59947,1.6007
1,2013-01-03 00:00:00,1.60083,1.60251,1.58947,1.59043
2,2013-01-04 00:00:00,1.59046,1.59096,1.5794700000000002,1.58709
3,2013-01-07 00:00:00,1.58548,1.58888,1.5821399999999999,1.58827
4,2013-01-08 00:00:00,1.58866,1.59005,1.5821800000000001,1.58368
5,2013-01-09 00:00:00,1.5836299999999999,1.58649,1.57684,1.58185
6,2013-01-10 00:00:00,1.58158,1.5921699999999999,1.57822,1.5890300000000002
7,2013-01-11 00:00:00,1.5889799999999998,1.58994,1.58049,1.58843
8,2013-01-14 00:00:00,1.5872000000000002,1.58874,1.57946,1.58106
9,2013-01-15 00:00:00,1.58083,1.58416,1.57924,1.58057
10,2013-01-16 00:00:00,1.58068,1.5820400000000001,1.57538,1.57758
11,2013-01-17 00:00:00,1.5777299999999999,1.5831300000000001,1.57153,1.57599
12,2013-01-18 00:00:00,1.57589,1.5813000000000001,1.57218,1.57275
13,2013-01-21 00:00:00,1.57175,1.57745,1.56941,1.57124
14,2013-01-22 00:00:00,1.57144,1.57828,1.5694,1.57055
15,2013-01-23 00:00:00,1.57054,1.58576,1.56588,1.58269
16,2013-01-24 00:00:00,1.58285,1.5851899999999999,1.57774,1.58251
17,2013-01-25 00:00:00,1.58232,1.5959699999999999,1.57986,1.58864
18,2013-01-28 00:00:00,1.58595,1.5899299999999998,1.5775700000000001,1.5789900000000001
19,2013-01-29 00:00:00,1.5787200000000001,1.58433,1.5769,1.57714
20,2013-01-30 00:00:00,1.57711,1.58568,1.5756999999999999,1.5812300000000001
21,2013-01-31 00:00:00,1.58128,1.58769,1.57881,1.58075
22,2013-02-01 00:00:00,1.5806499999999999,1.5842100000000001,1.56326,1.56341
23,2013-02-04 00:00:00,1.56358,1.5742099999999999,1.56276,1.5735999999999999
24,2013-02-05 00:00:00,1.57344,1.5774599999999999,1.55803,1.55843
25,2013-02-06 00:00:00,1.5581800000000001,1.56403,1.55648,1.55854
26,2013-02-07 00:00:00,1.5587,1.5695700000000001,1.55823,1.56757
27,2013-02-08 00:00:00,1.56744,1.58738,1.56629,1.5833
28,2013-02-11 00:00:00,1.58316,1.5878100000000002,1.5719699999999999,1.57287
29,2013-02-12 00:00:00,1.57275,1.57639,1.56453,1.56927
30,2013-02-13 00:00:00,1.57006,1.57263,1.55503,1.5564900000000002
