,Date,Open,High,Low,Close
0,2013-01-01 12:00:00,0.99281,0.99313,0.992,0.99266
1,2013-01-02 00:00:00,0.99266,0.9943,0.9848,0.98544
2,2013-01-02 12:00:00,0.98553,0.98706,0.9836,0.98541
3,2013-01-03 00:00:00,0.98537,0.98683,0.98448,0.98587
4,2013-01-03 12:00:00,0.98588,0.98869,0.9842,0.98852
5,2013-01-04 00:00:00,0.98851,0.99186,0.98766,0.99159
6,2013-01-04 12:00:00,0.99159,0.9923,0.98478,0.98708
7,2013-01-07 00:00:00,0.98613,0.98844,0.9859,0.98639
8,2013-01-07 12:00:00,0.9864,0.98738,0.98524,0.98577
9,2013-01-08 00:00:00,0.98576,0.98807,0.9848,0.98485
10,2013-01-08 12:00:00,0.98486,0.98823,0.98426,0.98659
11,2013-01-09 00:00:00,0.98659,0.98759,0.98588,0.98743
12,2013-01-09 12:00:00,0.98744,0.98805,0.98541,0.98771
13,2013-01-10 00:00:00,0.98772,0.98796,0.98521,0.98554
14,2013-01-10 12:00:00,0.98553,0.98717,0.98272,0.98317
15,2013-01-11 00:00:00,0.98324,0.98426,0.98245,0.98337
16,2013-01-11 12:00:00,0.9834,0.98528,0.98151,0.98472
17,2013-01-14 00:00:00,0.98443,0.98487,0.98306,0.98367
18,2013-01-14 12:00:00,0.98365,0.98657,0.98333,0.98396
19,2013-01-15 00:00:00,0.98398,0.98512,0.98308,0.98495
20,2013-01-15 12:00:00,0.98496,0.98663,0.98351,0.98427
21,2013-01-16 00:00:00,0.98425,0.98692,0.98369,0.9858
22,2013-01-16 12:00:00,0.98577,0.98772,0.9848,0.98618
23,2013-01-17 00:00:00,0.98619,0.98853,0.98519,0.9881
24,2013-01-17 12:00:00,0.98807,0.98812,0.98424,0.98558
25,2013-01-18 00:00:00,0.98556,0.99034,0.98533,0.99007
26,2013-01-18 12:00:00,0.99005,0.99461,0.98948,0.99147
27,2013-01-21 00:00:00,0.99213,0.99349,0.99088,0.99325
28,2013-01-21 12:00:00,0.99324,0.99385,0.99214,0.99263
29,2013-01-22 00:00:00,0.99263,0.99381,0.99082,0.99151
30,2013-01-22 12:00:00,0.99154,0.99453,0.99142,0.99193
31,2013-01-23 00:00:00,0.99195,0.9931,0.99026,0.99089
32,2013-01-23 12:00:00,0.99091,1.00041,0.99072,0.99967
33,2013-01-24 00:00:00,0.99966,1.00067,0.99895,1.0001
34,2013-01-24 12:00:00,1.00008,1.00356,0.99998,1.00222
35,2013-01-25 00:00:00,1.00222,1.00367,1.00207,1.00282
36,2013-01-25 12:00:00,1.00293,1.00996,1.00259,1.00565
37,2013-01-28 00:00:00,1.00664,1.00997,1.0066,1.00975
38,2013-01-28 12:00:00,1.00975,1.00997,1.00573,1.00593
39,2013-01-29 00:00:00,1.00597,1.00661,1.00434,1.00617
40,2013-01-29 12:00:00,1.00616,1.00657,1.00068,1.00135
41,2013-01-30 00:00:00,1.00136,1.00287,1.00104,1.00218
42,2013-01-30 12:00:00,1.00219,1.00521,1.0008,1.00163
43,2013-01-31 00:00:00,1.00164,1.00342,1.00142,1.00225
44,2013-01-31 12:00:00,1.00224,1.003,0.99565,0.99674
45,2013-02-01 00:00:00,0.99671,0.99996,0.99654,0.99952
46,2013-02-01 12:00:00,0.99949,1.00035,0.99633,0.99633
47,2013-02-04 00:00:00,0.99657,0.99763,0.9951,0.99582
48,2013-02-04 12:00:00,0.99581,0.99924,0.99473,0.99901
49,2013-02-05 00:00:00,0.99901,0.99933,0.99757,0.99815
50,2013-02-05 12:00:00,0.99814,0.99941,0.99488,0.99539
51,2013-02-06 00:00:00,0.9954,0.99733,0.99526,0.99687
52,2013-02-06 12:00:00,0.99687,0.99883,0.99502,0.99569
53,2013-02-07 00:00:00,0.99569,0.99644,0.99348,0.99407
54,2013-02-07 12:00:00,0.99406,0.99936,0.99318,0.99768
55,2013-02-08 00:00:00,0.99767,0.99903,0.99704,0.9981
56,2013-02-08 12:00:00,0.99809,1.00348,0.997,1.00197
57,2013-02-11 00:00:00,1.003,1.00709,1.00264,1.0064
58,2013-02-11 12:00:00,1.00638,1.00831,1.00403,1.0052
59,2013-02-12 00:00:00,1.0052,1.00875,1.00488,1.00832
60,2013-02-12 12:00:00,1.00833,1.00839,1.00136,1.00157
61,2013-02-13 00:00:00,1.00158,1.00411,1.00137,1.00384
62,2013-02-13 12:00:00,1.00384,1.00435,1.00115,1.0014
63,2013-02-14 00:00:00,1.00138,1.00207,1.00016,1.00197
64,2013-02-14 12:00:00,1.00204,1.00237,0.99988,1.00064
65,2013-02-15 00:00:00,1.00065,1.00245,1.00012,1.00236
66,2013-02-15 12:00:00,1.00239,1.00819,1.00179,1.00619
67,2013-02-18 00:00:00,1.00752,1.00792,1.0065,1.00689
68,2013-02-18 12:00:00,1.00688,1.01206,1.00568,1.01054
69,2013-02-19 00:00:00,1.0106,1.01234,1.01007,1.0122
70,2013-02-19 12:00:00,1.01223,1.01375,1.01114,1.01168
71,2013-02-20 00:00:00,1.01169,1.0139,1.01084,1.01351
72,2013-02-20 12:00:00,1.01355,1.01846,1.01325,1.01637
73,2013-02-21 00:00:00,1.01637,1.02007,1.01623,1.01965
74,2013-02-21 12:00:00,1.01964,1.02073,1.01752,1.01782
75,2013-02-22 00:00:00,1.0178,1.01973,1.01585,1.01931
76,2013-02-22 12:00:00,1.01928,1.02559,1.01842,1.02119
77,2013-02-25 00:00:00,1.02199,1.02393,1.02199,1.0228
78,2013-02-25 12:00:00,1.02292,1.02766,1.02207,1.02567
79,2013-02-26 00:00:00,1.02567,1.02653,1.02398,1.0256
80,2013-02-26 12:00:00,1.02556,1.03027,1.02489,1.02537
81,2013-02-27 00:00:00,1.02537,1.02724,1.02512,1.02648
82,2013-02-27 12:00:00,1.02651,1.02771,1.02264,1.02337
83,2013-02-28 00:00:00,1.0234,1.02444,1.02163,1.02403
84,2013-02-28 12:00:00,1.02405,1.03126,1.02331,1.03023
85,2013-03-01 00:00:00,1.03024,1.03194,1.02925,1.0315
86,2013-03-01 12:00:00,1.03152,1.03414,1.02619,1.02657
87,2013-03-04 00:00:00,1.0273,1.03091,1.0268,1.02969
88,2013-03-04 12:00:00,1.02963,1.03072,1.02688,1.02733
89,2013-03-05 00:00:00,1.02735,1.02754,1.02553,1.02682
90,2013-03-05 12:00:00,1.02686,1.02932,1.02606,1.02721
91,2013-03-06 00:00:00,1.02726,1.02851,1.02543,1.02823
92,2013-03-06 12:00:00,1.02831,1.03366,1.02686,1.03222
93,2013-03-07 00:00:00,1.03221,1.0329,1.03007,1.03086
94,2013-03-07 12:00:00,1.03089,1.03179,1.02847,1.02937
95,2013-03-08 00:00:00,1.02937,1.03142,1.02912,1.03088
96,2013-03-08 12:00:00,1.03087,1.03119,1.0234,1.02814
97,2013-03-11 00:00:00,1.02869,1.02936,1.02675,1.02885
98,2013-03-11 12:00:00,1.02889,1.02941,1.02547,1.0263
99,2013-03-12 00:00:00,1.02629,1.02818,1.02485,1.02789
100,2013-03-12 12:00:00,1.0279,1.02832,1.02511,1.02606
101,2013-03-13 00:00:00,1.02606,1.02741,1.02539,1.02736
102,2013-03-13 12:00:00,1.02734,1.02947,1.02459,1.02823
103,2013-03-14 00:00:00,1.02823,1.02827,1.02586,1.02732
104,2013-03-14 12:00:00,1.02732,1.02764,1.02114,1.0222
105,2013-03-15 00:00:00,1.02215,1.02305,1.0203,1.02078
106,2013-03-15 12:00:00,1.02079,1.0222,1.01805,1.01935
107,2013-03-18 00:00:00,1.02256,1.02501,1.02193,1.02382
108,2013-03-18 12:00:00,1.02387,1.02407,1.02035,1.02232
109,2013-03-19 00:00:00,1.02232,1.02346,1.02143,1.02334
110,2013-03-19 12:00:00,1.02333,1.02837,1.02271,1.02711
111,2013-03-20 00:00:00,1.02712,1.02753,1.02407,1.0244
112,2013-03-20 12:00:00,1.02444,1.02686,1.02381,1.02604
113,2013-03-21 00:00:00,1.02604,1.02632,1.0223,1.02248
114,2013-03-21 12:00:00,1.02247,1.02516,1.01994,1.02456
115,2013-03-22 00:00:00,1.02448,1.02639,1.02357,1.02547
116,2013-03-22 12:00:00,1.02551,1.02551,1.02203,1.0232
117,2013-03-25 00:00:00,1.02323,1.02323,1.01878,1.01899
118,2013-03-25 12:00:00,1.01898,1.0227,1.01881,1.02126
119,2013-03-26 00:00:00,1.02126,1.02165,1.01898,1.02017
120,2013-03-26 12:00:00,1.02018,1.02086,1.01589,1.01631
121,2013-03-27 00:00:00,1.01632,1.01842,1.016,1.01767
122,2013-03-27 12:00:00,1.01767,1.0195,1.01498,1.01609
123,2013-03-28 00:00:00,1.01617,1.01734,1.01539,1.01625
124,2013-03-28 12:00:00,1.01624,1.01736,1.01445,1.01616
125,2013-03-29 00:00:00,1.01617,1.01729,1.01565,1.01683
126,2013-03-29 12:00:00,1.01683,1.01791,1.01615,1.0169
127,2013-04-01 00:00:00,1.01671,1.01789,1.01671,1.01692
128,2013-04-01 12:00:00,1.01692,1.01821,1.0159,1.01676
129,2013-04-02 00:00:00,1.0167,1.01678,1.01326,1.01331
130,2013-04-02 12:00:00,1.01331,1.0158,1.01245,1.01418
131,2013-04-03 00:00:00,1.01421,1.01544,1.01352,1.01352
132,2013-04-03 12:00:00,1.01352,1.01488,1.01247,1.01454
133,2013-04-04 00:00:00,1.01451,1.0157,1.01337,1.01523
134,2013-04-04 12:00:00,1.01523,1.0166,1.01037,1.0128
135,2013-04-05 00:00:00,1.01284,1.01414,1.01227,1.0133
136,2013-04-05 12:00:00,1.01327,1.02355,1.01292,1.01748
137,2013-04-08 00:00:00,1.0167,1.01839,1.01641,1.01752
138,2013-04-08 12:00:00,1.01751,1.0213700000000001,1.01553,1.01642
139,2013-04-09 00:00:00,1.01641,1.01752,1.01582,1.01612
140,2013-04-09 12:00:00,1.01611,1.01681,1.01338,1.01616
141,2013-04-10 00:00:00,1.0163,1.01673,1.01427,1.01461
142,2013-04-10 12:00:00,1.01463,1.01631,1.01387,1.01423
143,2013-04-11 00:00:00,1.01422,1.0156,1.00895,1.0106
144,2013-04-11 12:00:00,1.01061,1.0118,1.00828,1.01022
145,2013-04-12 00:00:00,1.01025,1.01265,1.00933,1.01228
146,2013-04-12 12:00:00,1.01227,1.01446,1.01086,1.01313
